cps19_ResponseId,education,language,age_category,income_category,income_number,gender,province,health,citizenship,born_in_canada,marital_status,owns_house,vote_choice,liberal_favour,conservative_favour,ndp_favour,bloc_favour,green_favour,people_favour
R_1Hq4CCaGq1JqTuq,College/Trade,English,55-64,"$100,000 to $ 124,999",115000,Female,Quebec,Good/Very Good,Yes,No,Married,Own a residence,0,74,9,61,1,41,20
R_3HLmcc2Pvy10RJ1,Bachelor,English,55-64,"$125,000 and more",150000,Female,Newfoundland and Labrador,Excellent,Yes,Yes,Married,Own a residence,0,95,70,93,2,86,43
R_2VJWUko60HZR6v6,High School,English,65-74,"Less than $25,000",22000,Female,British Columbia,Good/Very Good,Yes,Yes,Separated,No residence,2,77,18,100,11,63,0
R_2rDsP8jT7tLLrVv,Postgrad,English,55-64,"$125,000 and more",180000,Female,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,0,87.5,10,89.5,0,90,0
R_1CjV22jSb5colXm,Bachelor,English_and_French,25-34,"$50,000 to $74,999",72000,Female,Ontario,Good/Very Good,Yes,Yes,Living with a partner,Own a residence,1,36,87,60,30,39,43
R_30iUTKbNMvVElZ3,College/Trade,English,15-24,"$75,000 to $99,999",81000,Female,Alberta,Good/Very Good,Yes,No,Never Married,No residence,5,28,74,74,11,66,26
R_29jqojV54oZSfj3,Bachelor,English_and_French,55-64,"$50,000 to $74,999",54000,Female,New Brunswick,Poor/Fair,Yes,Yes,Married,Own a residence,4,20,0,70,0,80,30
R_1DNqxpqaJDcLEJh,Bachelor,French,65-74,"$75,000 to $99,999",90000,Female,Ontario,Excellent,Yes,Yes,Married,No residence,0,70,0,70,0,70,0
R_2flGShXxsvadIe0,Postgrad,English_and_French,45-54,"$125,000 and more",160000,Male,Alberta,Don't Know,Yes,Yes,Married,Own a residence,1,0,70,0,0,0,0
R_25Em0QMy0bfHpp9,Bachelor,English,75-84,"$75,000 to $99,999",92000,Female,Alberta,Good/Very Good,Yes,Yes,Widowed,Own a residence,1,51,82,29,30,29,29
R_1OH7HL9WBsBVoT3,Bachelor,English,65-74,"$50,000 to $74,999",59000,Female,Alberta,Good/Very Good,Yes,Yes,Married,Own a residence,0,82,20,31,0,48,1
R_2dEXUhua4ZJrb9W,Bachelor,English,45-54,"$125,000 and more",250000,Male,British Columbia,Good/Very Good,Yes,No,Married,Own a residence,1,0,100,0,26,60,70
R_3hn21JQmHRM9GOU,College/Trade,English_and_French,75-84,"$100,000 to $ 124,999",120000,Male,Quebec,Good/Very Good,Yes,No,Married,Own a residence,0,92,9,40,0,40,0
R_1LhCdeXjmoFEkW7,High School,French,55-64,"$50,000 to $74,999",60000,Female,Quebec,Good/Very Good,Yes,Yes,Married,No residence,3,0,30,70,70,51,20
R_1HkurDHQlJGhuLg,Postgrad,English_and_French,25-34,"$125,000 and more",160000,Female,Nova Scoita,Poor/Fair,Yes,Yes,Never Married,Own a residence,0,91,0,40,31,29,1
R_324rHkLH6Rg7XV2,Postgrad,French,65-74,"$125,000 and more",160000,Female,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,0,80,7,68,31,82,4
R_3CZWe67qoqUd5k7,Bachelor,French,25-34,"$50,000 to $74,999",67000,Female,Quebec,Excellent,Yes,Yes,Living with a partner,Own a residence,0,100,0,97,8,53,47
R_NVj9vfQIe9a56CZ,College/Trade,English,65-74,"$100,000 to $ 124,999",110000,Male,Saskatchewan,Good/Very Good,Yes,Yes,Married,Own a residence,1,0,100,12,0,30,12
R_2qCqAyqTcMp5SZZ,High School,English,55-64,"Less than $25,000",22500,Female,Alberta,Poor/Fair,Yes,Yes,Living with a partner,No residence,2,55,0,90,2,75,1
R_1ruz2zJkaN7BQXG,Bachelor,English,45-54,"$125,000 and more",244000,Male,Ontario,Good/Very Good,Yes,No,Married,Own a residence,0,50,4,25,0.5,33,1.5
R_1qeWApI5yUP3bDu,Bachelor,French,45-54,"$50,000 to $74,999",73000,Male,British Columbia,Good/Very Good,Yes,Yes,Never Married,Own a residence,0,62,30,73,52,62,0
R_1HeQ3qCfyFxmnMI,College/Trade,French,55-64,"$25,000 to $49,999",42000,Male,Quebec,Poor/Fair,Yes,Yes,Married,Own a residence,0,90,0,18,15,64,35
R_25LB9Me5kWqeoqi,Bachelor,English,25-34,"$100,000 to $ 124,999",110000,Male,British Columbia,Good/Very Good,Yes,Yes,Never Married,No residence,1,31,75,46,29,39,22
R_1hEhVd6i0fzknAV,Bachelor,French,65-74,"$50,000 to $74,999",56000,Male,Quebec,Poor/Fair,Yes,Yes,Never Married,No residence,3,20,10,45,80,45,0
R_BriRSb9mjR9yOsN,High School,English,65-74,"Less than $25,000",24000,Female,Ontario,Poor/Fair,Yes,Yes,Living with a partner,Own a residence,1,28,77,23,19,27,23
R_2sY0Y7Z2dfqAyx2,Bachelor,English,35-44,"$50,000 to $74,999",60000,Male,Quebec,Excellent,Yes,No,Living with a partner,Own a residence,0,99,8,93,51,96,0
R_290N38FTLi1h98e,Bachelor,English,25-34,"$100,000 to $ 124,999",120000,Female,Alberta,Good/Very Good,Yes,Yes,Living with a partner,Own a residence,0,70,0,80,0,65,0
R_2D62175lDeOLIi3,College/Trade,English,45-54,"$100,000 to $ 124,999",100000,Female,Alberta,Good/Very Good,Yes,Yes,Married,Own a residence,1,37,91,40,0,41,50
R_1eVsJRI7PJSlLVa,Postgrad,Neither English nor French,75-84,"$75,000 to $99,999",76000,Female,Alberta,Good/Very Good,Yes,Yes,Never Married,Own a residence,0,64,35,62,1,56,2
R_3lt3bDrVnCEtWOz,No degree/diploma,English,35-44,"Less than $25,000",13000,Male,British Columbia,Poor/Fair,Yes,Yes,Never Married,No residence,0,55,0,95,0,55,0
R_O9Ie2lFOTei7nO1,Postgrad,French,55-64,"$25,000 to $49,999",25000,Female,Ontario,Poor/Fair,Yes,No,Never Married,Own a residence,0,100,0,17,0,50,0
R_ehbh3seRASacYH7,Postgrad,English_and_French,35-44,"$50,000 to $74,999",65000,Male,Ontario,Excellent,Yes,No,Married,Own a residence,0,52,51,51,51,51,51
R_1hxIyD8Ffs0DD76,Bachelor,French,35-44,"$50,000 to $74,999",72000,Female,Ontario,Good/Very Good,Yes,Yes,Never Married,Own a residence,0,77,14,63,13,35,2
R_3mgbrOTx9hgaQPf,Bachelor,English,25-34,"$125,000 and more",200000,Female,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,0,71.5,15,75.5,0.5,64,0
R_3EX93jd7qPvk3m0,Bachelor,English,65-74,"$100,000 to $ 124,999",119000,Female,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,1,0,100,0,0,0,10
R_2104OkCahHTNGy7,High School,English,55-64,"$50,000 to $74,999",52000,Male,Quebec,Good/Very Good,Yes,Yes,Married,Own a residence,0,82,21,71,0,79,0
R_2YRCZT5gCN8eukk,Postgrad,English,55-64,"$100,000 to $ 124,999",113000,Female,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,2,75,0,81,19,79,0
R_1lc9ehGNDMzfddD,Postgrad,French,75-84,"$125,000 and more",152000,Male,Quebec,Good/Very Good,Yes,Yes,Married,Own a residence,0,79,26,75,18.5,73,10
R_1oz2azpAbnjlGZL,College/Trade,English,35-44,"$25,000 to $49,999",30000,Male,Ontario,Poor/Fair,Yes,Yes,Never Married,No residence,4,28,63,60,1,98,31
R_1OIF3qdUO6EkqFn,College/Trade,French,45-54,"$100,000 to $ 124,999",100000,Male,New Brunswick,Excellent,Yes,Yes,Married,Own a residence,0,51,19,20,0,21,1
R_40CSZxCWwQXy7tv,Bachelor,French,35-44,"$125,000 and more",125000,Female,Quebec,Good/Very Good,Yes,Yes,Living with a partner,Own a residence,0,83,27,69,77,84,69
R_3Rl8cL2zMpINkwb,College/Trade,English,35-44,"$100,000 to $ 124,999",100000,Female,Saskatchewan,Good/Very Good,Yes,Yes,Married,Own a residence,2,5,0,100,6,0,0
R_1LidJl3b9MH5bKa,High School,English,65-74,"$75,000 to $99,999",77000,Male,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,0,77.5,22.5,47.5,20.25,36,17.75
R_30pCoyHOTUEVQ4E,Postgrad,English,25-34,"$75,000 to $99,999",98000,Male,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,2,62,63,61,40,61,40
R_1k0uGMsK5DE2WBS,Bachelor,English_and_French,25-34,"$100,000 to $ 124,999",100000,Male,Quebec,Poor/Fair,Yes,Yes,Living with a partner,No residence,2,68,0,89,29,83,0
R_10O4DaioFILZx0Z,Bachelor,English,25-34,"$125,000 and more",125000,Male,Alberta,Good/Very Good,Yes,Yes,Married,Own a residence,1,38,79,10,0,4,55
R_2QzWahpHUZfTF6f,College/Trade,English,25-34,"$100,000 to $ 124,999",100000,Male,Maintoba,Good/Very Good,Yes,Yes,Never Married,Own a residence,5,39,83,60,36,58,82
R_9nR4o8yJdkeY6gF,Postgrad,English_and_French,25-34,"Less than $25,000",16000,Female,Ontario,Excellent,Yes,No,Married,Own a residence,1,45,41,21,39,16,46
R_2V2CBmTHX4RlBDY,High School,French,25-34,"$75,000 to $99,999",78000,Female,Quebec,Good/Very Good,Yes,Yes,Living with a partner,No residence,3,76,26,67,91,52,53
R_40CIEkzYDQGHU89,Bachelor,French,15-24,"$100,000 to $ 124,999",100000,Female,Quebec,Poor/Fair,Yes,Yes,Never Married,No residence,2,0,0,85,0,66,0
R_21j57fU9iED568o,Bachelor,English,25-34,"$125,000 and more",240000,Female,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,0,71.5,15,75.5,0.5,64,0
R_2PpnUertsvJpUnS,Postgrad,English,45-54,"$125,000 and more",220000,Male,Quebec,Excellent,Yes,Yes,Living with a partner,Own a residence,0,84,17,81,0,71,0
R_2bUYKEGCat5WSOc,Postgrad,French,65-74,"$125,000 and more",125000,Female,Ontario,Good/Very Good,Yes,Yes,Married,No residence,0,100,4,24,3,7,2
R_25uBKGtczSR9wf4,College/Trade,English,35-44,"$100,000 to $ 124,999",120000,Female,Quebec,Good/Very Good,Yes,No,Married,Own a residence,4,37,41,72,61,81,0
R_31c4fevl5Qe7SdD,Bachelor,French,25-34,"$50,000 to $74,999",72000,Female,Quebec,Excellent,Yes,Yes,Never Married,No residence,3,60,0,20,65,40,0
R_RD1hGBzBTSS0vct,Bachelor,English_and_French,25-34,"$100,000 to $ 124,999",120000,Male,Ontario,Good/Very Good,Yes,Yes,Never Married,No residence,0,85,0,75,20,30,0
R_2ROOeGewVZSXLLi,Bachelor,English_and_French,25-34,"$125,000 and more",140000,Female,Ontario,Excellent,Yes,Yes,Living with a partner,Own a residence,0,83,7,74,63,80,0
R_42bhvMORjJICLD3,Bachelor,English_and_French,35-44,"$50,000 to $74,999",69000,Male,Quebec,Don't Know,Yes,Yes,Never Married,Own a residence,3,42,0,41,74,62,10
R_2eapz9OGVGFck3m,Postgrad,French,65-74,"$50,000 to $74,999",63000,Female,Quebec,Good/Very Good,Yes,Yes,Widowed,Own a residence,4,51,0,51,51,51,0
R_2ZOXNJfRcRMKiia,College/Trade,French,65-74,"Less than $25,000",19000,Male,Quebec,Poor/Fair,Yes,Yes,Never Married,No residence,0,78,0,71,5,57,51
R_12a5jNWAcUis5Oh,College/Trade,French,55-64,"$50,000 to $74,999",71000,Male,Quebec,Good/Very Good,Yes,Yes,Living with a partner,Own a residence,1,8,83,29,29,15,15
R_dgtHBt0r3PmHJUR,College/Trade,English,65-74,"$50,000 to $74,999",60000,Male,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,1,20.5,63,20,0,22,39.5
R_T8fKJhEkyrHCdTX,Postgrad,English,55-64,"$125,000 and more",179000,Female,Ontario,Excellent,Yes,No,Married,Own a residence,1,21,96,67,37,69,24
R_27J2VlY17j8QdtI,College/Trade,French,55-64,"$100,000 to $ 124,999",120000,Male,Quebec,Don't Know,Yes,Yes,Living with a partner,Own a residence,2,63,62,72,0,36,0
R_2qz7L6eX6hDIB6K,Postgrad,French,25-34,"$125,000 and more",130000,Female,Quebec,Good/Very Good,Yes,Yes,Living with a partner,Own a residence,2,47,19,63,53,43,21
R_XumyT7B9B1mhaw1,Bachelor,French,25-34,"$125,000 and more",210000,Female,Quebec,Excellent,Yes,Yes,Living with a partner,Own a residence,3,59,33,50,73,65,21
R_UyDZYqWduPaOHVT,College/Trade,English,35-44,"$75,000 to $99,999",95000,Female,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,1,42,76.5,42,30.5,47.5,33
R_2zDbUB6cMbUT8w8,Bachelor,English_and_French,35-44,"$125,000 and more",255000,Male,Quebec,Good/Very Good,Yes,No,Living with a partner,Own a residence,2,31,13,96,50,79,0
R_1Dw0fh8XrcvlbeP,Bachelor,French,25-34,"$75,000 to $99,999",75000,Female,Quebec,Excellent,Yes,Yes,Never Married,Own a residence,4,65,0,72,61,80,0
R_2EbBcmn8Va7xPfv,College/Trade,English,55-64,"$25,000 to $49,999",35000,Male,Ontario,Good/Very Good,Yes,Yes,Divorced,Own a residence,1,0,87,9,0,0,26
R_2WMEKavKXt9KMUX,College/Trade,Neither English nor French,45-54,"$125,000 and more",140000,Male,Quebec,Good/Very Good,Yes,No,Living with a partner,Own a residence,2,83,12,84,0,9,12
R_ApJosUmtW5c9TYB,High School,French,75-84,"$25,000 to $49,999",35000,Male,Quebec,Poor/Fair,Yes,Yes,Married,No residence,3,30,29,28,97,28,29
R_sCnsbQxiPO9jZVD,High School,English_and_French,55-64,"$125,000 and more",155000,Female,Quebec,Good/Very Good,Yes,Yes,Married,Own a residence,0,100,30,55,10,63,9
R_1fkel9FrryA31G0,Bachelor,French,45-54,"$100,000 to $ 124,999",118000,Male,Quebec,Excellent,Yes,Yes,Married,Own a residence,1,61,82,31,0,9,10
R_3ESBK1OICGyS1aD,Bachelor,English_and_French,45-54,"$125,000 and more",152000,Female,Quebec,Good/Very Good,Yes,Yes,Living with a partner,Own a residence,0,64,0,78,58,77,0
R_3rTyMnkW8J6Wxss,College/Trade,English,25-34,"$100,000 to $ 124,999",106000,Male,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,4,29,31,5,2,10,2
R_udJAi8BjYSQN1ol,Bachelor,English,55-64,"$125,000 and more",160000,Female,Quebec,Good/Very Good,Yes,Yes,Married,Own a residence,0,80,10,59,60,11,10
R_1rixwNV4QOb2LSf,Postgrad,English,65-74,"$125,000 and more",150000,Male,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,1,38,74,13,0,0,0
R_1kGJt4j7nYOWZlJ,Bachelor,French,55-64,"Less than $25,000",23000,Male,Quebec,Poor/Fair,Yes,Yes,Separated,No residence,3,41,69,33,74,13,6
R_3L5R1cwxS0yLmJM,Postgrad,English,25-34,"$100,000 to $ 124,999",120000,Male,Ontario,Poor/Fair,Yes,Yes,Living with a partner,No residence,0,91,0,100,19,100,4
R_umRc2teMrG8elHj,Postgrad,English,35-44,"$100,000 to $ 124,999",115000,Female,Saskatchewan,Poor/Fair,Yes,Yes,Married,No residence,0,100,0,61,0,30,0
R_2bPm1B6GnSSqCol,Bachelor,English_and_French,25-34,"$50,000 to $74,999",60000,Female,Ontario,Good/Very Good,Yes,Yes,Living with a partner,No residence,0,81,40.5,78.5,48,57,37.5
R_2c8vvFsa0LhkqOi,Postgrad,English_and_French,35-44,"$100,000 to $ 124,999",108000,Female,Ontario,Good/Very Good,Yes,Yes,Never Married,Own a residence,0,62.5,0,75.5,25,45.5,5
R_31asxHAnReZUU0K,No degree/diploma,French,65-74,"$75,000 to $99,999",79000,Male,Quebec,Good/Very Good,Yes,Yes,Living with a partner,Own a residence,3,29,30,28,55,26,16
R_1dp4FlMKrq1Nh5V,Bachelor,French,75-84,"Less than $25,000",0,Female,Quebec,Poor/Fair,Yes,Yes,Widowed,No residence,0,86,11,77,0,58,0
R_ZkmfuqUCyIJNUhr,Postgrad,English_and_French,65-74,"$75,000 to $99,999",98000,Female,Ontario,Good/Very Good,Yes,Yes,Divorced,Own a residence,0,90,13,93,11,93,0
R_2VqKR23xlmSDb3V,College/Trade,English,25-34,"Less than $25,000",1,Male,Alberta,Good/Very Good,Yes,Don't know/Prefer not to say,Married,Own a residence,0,99,96,97,99,97,99
R_SDeDZ5SWMxHPt3X,High School,English,45-54,"$25,000 to $49,999",40000,Male,Alberta,Good/Very Good,Yes,Yes,Married,No residence,2,30,41,61,0,18,51
R_1kLXMqugIcumkyk,High School,English,55-64,"$50,000 to $74,999",65000,Female,Saskatchewan,Good/Very Good,Yes,Yes,Married,Own a residence,1,6,61.5,57,6,55.5,21
R_3J9HXwIecbvueaA,High School,French,65-74,"$25,000 to $49,999",40000,Female,Quebec,Poor/Fair,Yes,Yes,Married,Own a residence,1,36,91,37,21,24,26
R_4SKcd5xcdPikIX7,Postgrad,Neither English nor French,45-54,"$50,000 to $74,999",53600,Female,Quebec,Good/Very Good,Yes,No,Never Married,No residence,1,0,52,1,4,0,0
R_2zhDy6snn0mpp97,College/Trade,French,55-64,"$100,000 to $ 124,999",110000,Male,Quebec,Good/Very Good,Yes,Yes,Married,Own a residence,3,50,22,50,80,50,9
R_A7gSmIX0XL5mkvf,Postgrad,Neither English nor French,45-54,"$75,000 to $99,999",80000,Female,British Columbia,Excellent,Yes,Yes,Divorced,Own a residence,1,15,100,31,0,50,85
R_1C24DFCGy4gxaNV,College/Trade,English,55-64,"$25,000 to $49,999",45000,Female,British Columbia,Poor/Fair,Yes,Yes,Living with a partner,Own a residence,2,0,0,85,0,39,6
R_1Kl6HIeANPnElpw,Postgrad,English_and_French,65-74,"$125,000 and more",150000,Male,Ontario,Good/Very Good,Yes,Yes,Widowed,Own a residence,1,10,90,10,1,10,10
R_3huQmOdMsNftMuO,College/Trade,French,25-34,"$75,000 to $99,999",90000,Male,Quebec,Poor/Fair,Yes,Yes,Living with a partner,Own a residence,0,75,0,75,0,75,0
R_BX8EZ1sRRysffCF,Postgrad,French,25-34,"$50,000 to $74,999",51000,Male,Quebec,Good/Very Good,Yes,No,Never Married,No residence,2,46,0,82,15,41,0
R_2dPZE2NHaMFSPgL,Bachelor,French,25-34,"$75,000 to $99,999",93000,Male,Quebec,Good/Very Good,Yes,Yes,Living with a partner,Own a residence,1,18,79,22,23,13,89
R_1is7RlTw6LkvDyR,Postgrad,French,25-34,"$25,000 to $49,999",41000,Male,Quebec,Poor/Fair,Yes,Yes,Never Married,No residence,4,40,0,82,69,91,0
R_1LdR6S6i14s4AiB,Postgrad,English_and_French,35-44,"$25,000 to $49,999",30000,Female,Quebec,Good/Very Good,Yes,No,Married,No residence,0,26,71,53,86,59,17
R_1r7fWeuB6yP11VX,Postgrad,French,75-84,"$125,000 and more",125000,Male,Quebec,Good/Very Good,Yes,Yes,Married,Own a residence,0,79,26,75,18.5,73,10
R_3MA4uI4nMMuFZFZ,Bachelor,English,25-34,"$100,000 to $ 124,999",120000,Male,Ontario,Excellent,Yes,No,Married,Own a residence,4,80,0,75,0,100,0
R_3EcETH8Egjlz1BH,Bachelor,English_and_French,55-64,"$75,000 to $99,999",99000,Female,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,4,7,29,42,0,16,0
R_Z9IJsGcKtgU2mKR,Bachelor,French,55-64,"$75,000 to $99,999",80000,Male,Quebec,Excellent,Yes,Yes,Living with a partner,Own a residence,3,87,0,87,93,80,0
R_z7mwG53zIvbp3IB,College/Trade,French,25-34,"$75,000 to $99,999",98000,Male,Quebec,Poor/Fair,Yes,Yes,Married,Own a residence,0,85,10,100,60,66,0
R_2xFyYlFWZGZkZmy,Bachelor,English_and_French,55-64,"$75,000 to $99,999",90000,Male,Quebec,Good/Very Good,Yes,Yes,Never Married,Own a residence,4,64,0,64,0,65,0
R_pQJDw986lobMqat,Bachelor,French,15-24,"$100,000 to $ 124,999",120000,Male,Quebec,Good/Very Good,Yes,Yes,Never Married,Own a residence,3,9,34,69,90,53,64
R_3GwU5dFF0vGllq7,Bachelor,English,55-64,"$125,000 and more",181000,Male,Maintoba,Excellent,Yes,Yes,Married,Own a residence,0,65,51,44,0,21,61
R_2Bo1MMgV1Rnxl0p,College/Trade,English,55-64,"$50,000 to $74,999",70000,Female,Maintoba,Good/Very Good,Yes,Yes,Separated,Own a residence,4,40.666666666666664,14.666666666666666,77.33333333333333,23.333333333333332,89,15.666666666666666
R_3syy5ShM0EnSjGF,Postgrad,French,65-74,"$50,000 to $74,999",63000,Male,Quebec,Good/Very Good,Yes,Yes,Married,Own a residence,1,86,73,71,29,30,30
R_1E0rNz8kPXtI2TS,Bachelor,French,45-54,"$75,000 to $99,999",90000,Female,Quebec,Excellent,Yes,Yes,Living with a partner,No residence,4,51,51,51,51,51,52
R_D0JCpK4581dbzsR,Bachelor,English,65-74,"$25,000 to $49,999",35000,Female,Alberta,Excellent,Yes,Yes,Married,Own a residence,1,4,100,0,0,1,74
R_s6v4rGEBURztVOV,High School,English,45-54,"$50,000 to $74,999",55000,Female,Alberta,Don't Know,Yes,Yes,Married,No residence,4,27,39,44,0,92,45
R_sFHQbfSHv16nWvL,Postgrad,English_and_French,75-84,"$75,000 to $99,999",80000,Male,British Columbia,Excellent,Yes,No,Married,Own a residence,4,61,45,75,39,76,28
R_VKz695RESKvx5M5,College/Trade,French,25-34,"$75,000 to $99,999",90000,Male,Quebec,Good/Very Good,Yes,Yes,Living with a partner,Own a residence,0,75,1,65,0,75,0
R_2f85G87nYmKEmMp,Bachelor,English,65-74,"$75,000 to $99,999",90000,Male,Saskatchewan,Good/Very Good,Yes,Yes,Married,Own a residence,1,1,77,19,16,5,36
R_0wUE7ARAOsg4Pbb,Bachelor,French,25-34,"$25,000 to $49,999",49000,Female,Quebec,Poor/Fair,Yes,Yes,Living with a partner,No residence,2,62,0,71,42,51,0
R_2Yu1JH0iey2RSih,Postgrad,English_and_French,25-34,"$125,000 and more",125000,Male,Quebec,Poor/Fair,Yes,Yes,Never Married,No residence,0,80,0,70,60,51,10
R_3gZV9eNxpOiUaNv,High School,French,55-64,"$25,000 to $49,999",34000,Male,Quebec,Poor/Fair,Yes,Yes,Married,No residence,1,30,79,27,38,0,64
R_2rUXaCxhgtjoCIq,College/Trade,French,25-34,"Less than $25,000",24800,Female,Quebec,Poor/Fair,Yes,Yes,Separated,No residence,3,10,20,52,76,80,50
R_22JlpS96H9YpKsU,Bachelor,French,25-34,"$75,000 to $99,999",95000,Female,Quebec,Poor/Fair,Yes,Yes,Living with a partner,Own a residence,0,87,0,37,5,94,28
R_Q9WN70j0OsfRzDr,Postgrad,English,55-64,"Less than $25,000",0,Male,British Columbia,Poor/Fair,Yes,No,Married,No residence,4,29,0,61,51,84,0
R_1IHnt0SNnyZsVzX,Postgrad,English,25-34,"$125,000 and more",130000,Female,Ontario,Excellent,Yes,Yes,Divorced,Own a residence,1,1,96,25,67,3,75
R_2chmDoWrbcV0krd,Bachelor,French,65-74,"$75,000 to $99,999",90000,Male,Quebec,Good/Very Good,Yes,Yes,Married,No residence,0,80,34.5,60,75,56,20
R_1PXL5RrnjeKXl88,Postgrad,English,25-34,"$75,000 to $99,999",94000,Male,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,1,31,90,43,61,37,80
R_1FmIorlXTzby8LR,College/Trade,English,25-34,"Less than $25,000",23000,Female,Alberta,Poor/Fair,Yes,Yes,Never Married,No residence,1,36,100,1,1,0,76
R_3EYkxfhxL6wCmGF,Postgrad,French,75-84,"$125,000 and more",160000,Male,Quebec,Excellent,Yes,Yes,Married,Own a residence,0,78,59,31,0,6,4
R_u1HwePnizUHC28F,Bachelor,French,25-34,"$100,000 to $ 124,999",110000,Male,Quebec,Excellent,Yes,Yes,Married,Own a residence,1,0,100,51,4,0,18
R_yrb0kEu0IpAW6Jj,College/Trade,French,35-44,"$50,000 to $74,999",60000,Male,Quebec,Excellent,Yes,Yes,Living with a partner,Own a residence,3,0,0,21,21,21,0
R_cA3zlB8Xr3qcSXv,Bachelor,English_and_French,25-34,"$75,000 to $99,999",98000,Male,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,2,65,63,83,77,75,71
R_3KxOprpu5BFny2K,Postgrad,English,25-34,"$25,000 to $49,999",28000,Male,Alberta,Excellent,Yes,Yes,Married,No residence,1,9,96,0,0,0,95
R_QoDY9WNXjbBoU0h,College/Trade,English,55-64,"$100,000 to $ 124,999",100000,Male,Maintoba,Excellent,Yes,Yes,Married,Own a residence,1,15,90,25,15,25,20
R_3ktW4nktQ5kT0R1,College/Trade,English,45-54,"$75,000 to $99,999",96000,Male,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,4,18,62,70,8,80,8
R_TefNzRbx89PYUV3,Bachelor,French,25-34,"$75,000 to $99,999",80000,Male,Quebec,Good/Very Good,Yes,Yes,Living with a partner,No residence,5,1,72,11,16,38,54
R_BJknBzeKdu6Dypz,Bachelor,English,25-34,"$100,000 to $ 124,999",100000,Male,Alberta,Good/Very Good,Yes,Yes,Married,No residence,2,63,0,73,0,71,0
R_1M50oxwnxDoT262,College/Trade,English,75-84,"$75,000 to $99,999",84000,Male,Ontario,Poor/Fair,Yes,No,Married,Own a residence,2,20,20,56,0,52,30
R_27a6EbOb2wmK8IZ,Bachelor,French,55-64,"$50,000 to $74,999",65000,Male,Quebec,Good/Very Good,Yes,Yes,Divorced,Own a residence,2,60,30,85,0,20,0
R_2P1krFd4obBj4Ud,Bachelor,English_and_French,45-54,"$125,000 and more",300000,Male,Ontario,Excellent,Yes,Yes,Married,Own a residence,1,0,100,0,40,0,82
R_RqcAfuUMb2fb84N,Postgrad,Neither English nor French,45-54,"$125,000 and more",150000,Male,Ontario,Good/Very Good,Yes,No,Married,Own a residence,2,47,12.5,63.5,39.5,53,5
R_3gLekUMroKHBrZV,Postgrad,French,25-34,"$25,000 to $49,999",30000,Female,Quebec,Good/Very Good,Yes,Yes,Living with a partner,Own a residence,2,75,0,92,33,93,0
